stateabb,ccode,year,irst,milex,milper,pec,tpop,upop,cinc,version,Expenditure,Population,Military_size,WG,Beta,Beta Corr
TUN,616,1983,163,429076,28,3966.161,6840,658,0.0007074,4,429076000,2280000,28000,1.23%,0.806395767,0.766395767
TUN,616,1984,166,437008,38,5304.373,7034,829,0.0007847,4,437008000,2344666.667,38000,1.62%,0.825678232,0.785678232
TUN,616,1985,160,416537,38,6775.383,7261,857,0.0008005,4,416537000,2420333.333,38000,1.57%,0.823894133,0.783894133
TUN,616,1986,181,547770,38,4588.989,7465,881,0.0008004,4,547770000,2488333.333,38000,1.53%,0.822344044,0.782344044
TUN,616,1987,188,523860,38,5384.896,7639,901,0.0007966,4,523860000,2546333.333,38000,1.49%,0.821059458,0.781059458
TUN,616,1988,159,545470,40,5170.577,7770,917,0.000792,4,545470000,2590000,40000,1.54%,0.823587529,0.783587529
TUN,616,1989,188,482460,40,5950.232,7910,933,0.0008146,4,482460000,2636666.667,40000,1.52%,0.822592785,0.782592785
TUN,616,1990,176,400770,35,5489.361,8154,953,0.0007499,4,400770000,2718000,35000,1.29%,0.811892948,0.771892948
TUN,616,1991,193,468600,35,5720.515,8318,987,0.000804,4,468600000,2772666.667,35000,1.26%,0.810803156,0.770803156
TUN,616,1992,182,596000,35,5625.438,8490,991,0.0008459,4,596000000,2830000,35000,1.24%,0.809686094,0.769686094
TUN,616,1993,182,345000,35,5976.388,8657,992,0.0007968,4,345000000,2885666.667,35000,1.21%,0.808625806,0.768625806
TUN,616,1994,184,312000,35,6576.858,8814,1272,0.0008197,4,312000000,2938000,35000,1.19%,0.807649958,0.767649958
TUN,616,1995,201,369000,35,7006.445,8958,1313,0.000835,4,369000000,2986000,35000,1.17%,0.806772094,0.766772094
TUN,616,1996,187,406000,35,7366.979,9092,1354,0.0008414,4,406000000,3030666.667,35000,1.15%,0.80596945,0.76596945
TUN,616,1997,195,334000,35,7581.909,9215,1394,0.0008283,4,334000000,3071666.667,35000,1.14%,0.805244416,0.765244416
TUN,616,1998,171,363000,35,7827.079,9335,1435,0.0008393,4,363000000,3111666.667,35000,1.12%,0.804547564,0.764547564
TUN,616,1999,231,348000,35,7941.811,9460,1467,0.000844,4,348000000,3153333.333,35000,1.11%,0.803832395,0.763832395
TUN,616,2000,229,357000,35,8793.005,9586,1489,0.000841,4,357000000,3195333.333,35000,1.10%,0.803122265,0.763122265
TUN,616,2001,239,377000,35,9695.665,9674,1511,0.0008656,4,377000000,3224666.667,35000,1.09%,0.802632548,0.762632548
TUN,616,2002,200,346000,35,9784.884,9749,1533,0.0008422,4,346000000,3249666.667,35000,1.08%,0.802219144,0.762219144
TUN,616,2003,86,410000,35,10097.46,9840,1556,0.00081,4,410000000,3280000,35000,1.07%,0.80172236,0.76172236
TUN,616,2004,66,447000,35,10260.27,9932,1579,0.0008149,4,447000000,3310666.667,35000,1.06%,0.801225383,0.761225383
TUN,616,2005,115,471000,35,10791.5,10029,1604,0.0008298,4,471000000,3343000,35000,1.05%,0.800707014,0.760707014
TUN,616,2006,160,502000,35,11004.84,10128,1629,0.0008303,4,502000000,3376000,35000,1.04%,0.800183783,0.760183783
TUN,616,2007,160,470000,35,11376.95,10225,1654,0.0008221,4,470000000,3408333.333,35000,1.03%,0.799676712,0.759676712
TUR,640,1816,0,-9,121,1,25191,793,0.0613591,4,-9000,8397000,121000,1.44%,0.832255309,0.792255309
TUR,640,1817,0,-9,121,1,25500,801,0.0622179,4,-9000,8500000,121000,1.42%,0.831619382,0.791619382
TUR,640,1818,0,-9,121,1,25812,810,0.0630326,4,-9000,8604000,121000,1.41%,0.83098602,0.79098602
TUR,640,1819,0,-9,141,1,26128,819,0.0637841,4,-9000,8709333.333,141000,1.62%,0.839925864,0.799925864
TUR,640,1820,0,-9,161,1,26448,827,0.0638359,4,-9000,8816000,161000,1.83%,0.847580908,0.807580908
TUR,640,1821,0,-9,181,1,26772,836,0.0637889,4,-9000,8924000,181000,2.03%,0.854252415,0.814252415
TUR,640,1822,0,-9,200,1,27100,845,0.0641909,4,-9000,9033333.333,200000,2.21%,0.859835304,0.819835304
TUR,640,1823,0,-9,206,1,27429,854,0.0671646,4,-9000,9143000,206000,2.25%,0.861032114,0.821032114
TUR,640,1824,0,-9,191,3,27763,863,0.0632891,4,-9000,9254333.333,191000,2.06%,0.855669216,0.815669216
TUR,640,1825,0,-9,190,3,28100,872,0.0637127,4,-9000,9366666.667,190000,2.03%,0.854699076,0.814699076
TUR,640,1826,0,-9,190,3,28442,881,0.0651783,4,-9000,9480666.667,190000,2.00%,0.854055457,0.814055457
TUR,640,1827,0,-9,191,3,28787,891,0.0633493,4,-9000,9595666.667,191000,1.99%,0.853741467,0.813741467
TUR,640,1828,0,-9,129,3,29137,900,0.056853,4,-9000,9712333.333,129000,1.33%,0.828706923,0.788706923
TUR,640,1829,0,-9,129,3,29491,910,0.0561793,4,-9000,9830333.333,129000,1.31%,0.828085365,0.788085365
TUR,640,1830,0,-9,129,3,29850,919,0.0543527,4,-9000,9950000,129000,1.30%,0.827463535,0.787463535
TUR,640,1831,0,-9,129,3,30212,929,0.0528131,4,-9000,10070666.67,129000,1.28%,0.826844964,0.786844964
TUR,640,1832,0,-9,129,3,30580,939,0.0536347,4,-9000,10193333.33,129000,1.27%,0.826224622,0.786224622
TUR,640,1833,0,-9,129,2,30951,949,0.0532578,4,-9000,10317000,129000,1.25%,0.825607658,0.785607658
TUR,640,1834,0,-9,129,2,31327,959,0.0538339,4,-9000,10442333.33,129000,1.24%,0.824990802,0.784990802
TUR,640,1835,0,-9,129,4,31708,969,0.0542265,4,-9000,10569333.33,129000,1.22%,0.824374173,0.784374173
TUR,640,1836,0,-9,129,4,32094,980,0.0521128,4,-9000,10698000,129000,1.21%,0.823757883,0.783757883
TUR,640,1837,0,-9,129,4,32484,990,0.0538686,4,-9000,10828000,129000,1.19%,0.823143608,0.783143608
TUR,640,1838,0,-9,129,4,32878,1001,0.0532151,4,-9000,10959333.33,129000,1.18%,0.822531389,0.782531389
TUR,640,1839,0,-9,278,5,33278,1011,0.0651997,4,-9000,11092666.67,278000,2.51%,0.869250142,0.829250142
TUR,640,1840,0,-9,137,6,33628,1022,0.0522664,4,-9000,11209333.33,137000,1.22%,0.825095177,0.785095177
TUR,640,1841,0,-9,145,6,34092,1033,0.0521268,4,-9000,11364000,145000,1.28%,0.827892547,0.787892547
TUR,640,1842,0,-9,153,7,34506,1044,0.0522255,4,-9000,11502000,153000,1.33%,0.830581134,0.790581134
TUR,640,1843,0,-9,162,6,34926,1055,0.0523981,4,-9000,11642000,162000,1.39%,0.83347661,0.79347661
TUR,640,1844,0,-9,171,7,35350,1066,0.0532044,4,-9000,11783333.33,171000,1.45%,0.836179549,0.796179549
TUR,640,1845,0,-9,158,8,35522,1078,0.0527932,4,-9000,11840666.67,158000,1.33%,0.831075666,0.791075666
TUR,640,1846,0,-9,144,10,35696,1089,0.0504497,4,-9000,11898666.67,144000,1.21%,0.825131455,0.785131455
TUR,640,1847,0,-9,130,9,35870,1100,0.0488131,4,-9000,11956666.67,130000,1.09%,0.818609243,0.778609243
TUR,640,1848,0,-9,135,11,36045,1111,0.048875,4,-9000,12015000,135000,1.12%,0.820679968,0.780679968
TUR,640,1849,0,-9,140,11,36221,1122,0.0481157,4,-9000,12073666.67,140000,1.16%,0.822665073,0.782665073
TUR,640,1850,0,-9,145,11,36398,1134,0.0477145,4,-9000,12132666.67,145000,1.20%,0.82457055,0.78457055
TUR,640,1851,0,3340,150,11,36575,1146,0.047949,4,3340000,12191666.67,150000,1.23%,0.826403167,0.786403167
TUR,640,1852,0,2812,150,12,36754,1159,0.045368,4,2812000,12251333.33,150000,1.22%,0.826155967,0.786155967
TUR,640,1853,0,-9,160,14,36933,1172,0.0471254,4,-9000,12311000,160000,1.30%,0.829863226,0.789863226
TUR,640,1854,0,-9,160,14,37113,1186,0.0458849,4,-9000,12371000,160000,1.29%,0.829616168,0.789616168
TUR,640,1855,10,3058,160,16,32236,727,0.0319724,4,3058000,10745333.33,160000,1.49%,0.836835398,0.796835398
TUR,640,1856,10,3045,160,18,32332,731,0.0312912,4,3045000,10777333.33,160000,1.48%,0.836681725,0.796681725
TUR,640,1857,10,2792,160,21,32426,735,0.0341008,4,2792000,10808666.67,160000,1.48%,0.836531749,0.796531749
TUR,640,1858,10,2605,160,23,32521,740,0.0342341,4,2605000,10840333.33,160000,1.48%,0.836380673,0.796380673
TUR,640,1859,10,4338,160,25,32615,744,0.0347805,4,4338000,10871666.67,160000,1.47%,0.836231675,0.796231675
TUR,640,1860,10,4337,160,30,32707,749,0.0245499,4,4337000,10902333.33,160000,1.47%,0.836086313,0.796086313
TUR,640,1861,10,5360,160,34,32799,754,0.0226482,4,5360000,10933000,160000,1.46%,0.83594141,0.79594141
TUR,640,1862,10,4816,159,38,32890,759,0.0215292,4,4816000,10963333.33,159000,1.45%,0.835411758,0.795411758
TUR,640,1863,10,5151,159,38,32981,763,0.0212564,4,5151000,10993666.67,159000,1.45%,0.835269388,0.795269388
TUR,640,1864,10,4923,159,37,33071,767,0.0201762,4,4923000,11023666.67,159000,1.44%,0.835129015,0.795129015
TUR,640,1865,10,3645,160,41,33282,771,0.0218467,4,3645000,11094000,160000,1.44%,0.835188086,0.795188086
TUR,640,1866,10,3640,160,39,33373,776,0.0226418,4,3640000,11124333.33,160000,1.44%,0.83504753,0.79504753
TUR,640,1867,10,3546,160,47,33462,782,0.022382,4,3546000,11154000,160000,1.43%,0.83491048,0.79491048
TUR,640,1868,10,5481,133,56,33551,788,0.0236339,4,5481000,11183666.67,133000,1.19%,0.823385971,0.783385971
TUR,640,1869,10,3996,143,61,33639,794,0.0227572,4,3996000,11213000,143000,1.28%,0.82771915,0.78771915
TUR,640,1870,10,4275,153,68,33726,801,0.021905,4,4275000,11242000,153000,1.36%,0.83175085,0.79175085
TUR,640,1871,10,-9,163,82,33812,809,0.0201575,4,-9000,11270666.67,163000,1.45%,0.835519487,0.795519487
TUR,640,1872,10,4252,163,83,33897,816,0.0233296,4,4252000,11299000,163000,1.44%,0.835390316,0.795390316
TUR,640,1873,10,3859,163,91,33982,824,0.0222367,4,3859000,11327333.33,163000,1.44%,0.835261507,0.795261507
TUR,640,1874,10,5495,144,87,34067,833,0.0232495,4,5495000,11355666.67,144000,1.27%,0.827503933,0.787503933
TUR,640,1875,10,4959,151,84,34152,842,0.022671,4,4959000,11384000,151000,1.33%,0.830298443,0.790298443
TUR,640,1876,10,19710,411,87,34237,852,0.044463,4,19710000,11412333.33,411000,3.60%,0.89178994,0.85178994
TUR,640,1877,10,-9,461,86,34323,863,0.0335974,4,-9000,11441000,461000,4.03%,0.898716017,0.858716017
TUR,640,1878,10,-9,336,89,34409,875,0.0266848,4,-9000,11469666.67,336000,2.93%,0.879120098,0.839120098
TUR,640,1879,10,3726,211,95,25200,676,0.0198845,4,3726000,8400000,211000,2.51%,0.867113518,0.827113518
TUR,640,1880,10,4745,151,98,25329,683,0.0185241,4,4745000,8443000,151000,1.79%,0.845857703,0.805857703
TUR,640,1881,10,5613,251,105,25459,690,0.0223994,4,5613000,8486333.333,251000,2.96%,0.877438742,0.837438742
TUR,640,1882,10,-9,241,109,25590,697,0.0200354,4,-9000,8530000,241000,2.83%,0.874609051,0.834609051
TUR,640,1883,10,4340,231,116,25721,705,0.0208888,4,4340000,8573666.667,231000,2.69%,0.871674669,0.831674669
TUR,640,1884,10,5166,211,116,25853,712,0.0204354,4,5166000,8617666.667,211000,2.45%,0.865724413,0.825724413
TUR,640,1885,10,-9,211,120,25985,719,0.0186937,4,-9000,8661666.667,211000,2.44%,0.865448412,0.825448412
TUR,640,1886,10,-9,231,118,26118,727,0.0193814,4,-9000,8706000,231000,2.65%,0.870839137,0.830839137
TUR,640,1887,10,-9,211,124,26252,734,0.0181614,4,-9000,8750666.667,211000,2.41%,0.864894927,0.824894927
TUR,640,1888,10,7676,221,125,26387,742,0.0211846,4,7676000,8795666.667,221000,2.51%,0.867513369,0.827513369
TUR,640,1889,10,7338,260,129,26522,749,0.0223292,4,7338000,8840666.667,260000,2.94%,0.87739728,0.83739728
TUR,640,1890,10,6318,236,131,26658,757,0.0202594,4,6318000,8886000,236000,2.66%,0.871063684,0.831063684
TUR,640,1891,10,6279,247,139,26795,765,0.0205912,4,6279000,8931666.667,247000,2.77%,0.873631079,0.833631079
TUR,640,1892,10,6474,241,137,26932,773,0.0204292,4,6474000,8977333.333,241000,2.68%,0.871816812,0.831816812
TUR,640,1893,10,6601,247,149,27070,792,0.020404,4,6601000,9023333.333,247000,2.74%,0.873074083,0.833074083
TUR,640,1894,10,6518,234,151,27209,801,0.0196187,4,6518000,9069666.667,234000,2.58%,0.869420075,0.829420075
TUR,640,1895,10,6745,231,161,27348,809,0.0193587,4,6745000,9116000,231000,2.53%,0.86833845,0.82833845
TUR,640,1896,10,6062,261,166,27487,818,0.0198134,4,6062000,9162333.333,261000,2.85%,0.875680679,0.835680679
TUR,640,1897,10,5986,436,172,27627,826,0.0242576,4,5986000,9209000,436000,4.73%,0.907401982,0.867401982
TUR,640,1898,10,6914,336,176,27768,834,0.0202468,4,6914000,9256000,336000,3.63%,0.890872214,0.850872214
TUR,640,1899,10,7497,235,218,27910,845,0.0178307,4,7497000,9303333.333,235000,2.53%,0.868307562,0.828307562
TUR,640,1900,0,6650,273,270,28052,853,0.0172136,4,6650000,9350666.667,273000,2.92%,0.877371178,0.837371178
TUR,640,1901,0,6717,275,324,28195,864,0.017325,4,6717000,9398333.333,275000,2.93%,0.877547941,0.837547941
TUR,640,1902,0,5733,266,388,28339,873,0.016583,4,5733000,9446333.333,266000,2.82%,0.875197841,0.835197841
TUR,640,1903,0,5656,266,454,28484,883,0.0166358,4,5656000,9494666.667,266000,2.80%,0.874919827,0.834919827
TUR,640,1904,0,5580,239,519,28629,892,0.0155028,4,5580000,9543000,239000,2.50%,0.867983538,0.827983538
TUR,640,1905,0,-9,298,593,28775,902,0.0157764,4,-9000,9591666.667,298000,3.11%,0.881432733,0.841432733
TUR,640,1906,0,-9,310,610,28922,911,0.0177482,4,-9000,9640666.667,310000,3.22%,0.883608362,0.843608362
TUR,640,1907,0,-9,321,744,29069,921,0.0181784,4,-9000,9689666.667,321000,3.31%,0.885497462,0.845497462
TUR,640,1908,0,5500,319,771,25182,931,0.016451,4,5500000,8394000,319000,3.80%,0.893078006,0.853078006
TUR,640,1909,0,13728,312,676,25310,942,0.019117,4,13728000,8436666.667,312000,3.70%,0.891402826,0.851402826
TUR,640,1910,0,8773,324,703,25440,952,0.0173442,4,8773000,8480000,324000,3.82%,0.893482251,0.853482251
TUR,640,1911,0,11123,336,722,25569,963,0.0180282,4,11123000,8523000,336000,3.94%,0.895477984,0.855477984
TUR,640,1912,0,11817,241,746,25700,974,0.0158286,4,11817000,8566666.667,241000,2.81%,0.874374045,0.834374045
TUR,640,1913,0,25134,241,841,21331,986,0.0175788,4,25134000,7110333.333,241000,3.39%,0.884700541,0.844700541
TUR,640,1914,0,-9,249,660,18520,997,0.0121495,4,-9000,6173333.333,249000,4.03%,0.894784686,0.854784686
TUR,640,1915,0,45568,790,496,18614,1008,0.0090407,4,45568000,6204666.667,790000,12.73%,0.968313474,0.928313474
TUR,640,1918,0,48820,400,355,18901,1043,0.0066469,4,48820000,6300333.333,400000,6.35%,0.923897315,0.883897315
TUR,640,1919,0,33528,129,561,18997,694,0.0058226,4,33528000,6332333.333,129000,2.04%,0.851340019,0.811340019
TUR,640,1920,0,-9,109,529,12569,701,0.0052216,4,-9000,4189666.667,109000,2.60%,0.863353256,0.823353256
TUR,640,1921,0,-9,169,342,12706,709,0.0062324,4,-9000,4235333.333,169000,3.99%,0.891480402,0.851480402
TUR,640,1922,0,-9,209,411,12845,719,0.0076763,4,-9000,4281666.667,209000,4.88%,0.904757279,0.864757279
TUR,640,1923,0,-9,129,597,12985,731,0.0065993,4,-9000,4328333.333,129000,2.98%,0.872538216,0.832538216
TUR,640,1924,0,17820,129,769,13127,744,0.0070226,4,17820000,4375666.667,129000,2.95%,0.871917612,0.831917612
TUR,640,1925,0,18198,129,960,13271,758,0.0069454,4,18198000,4423666.667,129000,2.92%,0.871295971,0.831295971
TUR,640,1926,0,42121,129,1218,13415,773,0.0078236,4,42121000,4471666.667,129000,2.88%,0.870681911,0.830681911
TUR,640,1927,0,37030,99,1328,13562,789,0.006658,4,37030000,4520666.667,99000,2.19%,0.852789817,0.812789817
TUR,640,1928,0,35587,129,1254,13843,807,0.0072784,4,35587000,4614333.333,129000,2.80%,0.868899872,0.828899872
TUR,640,1929,0,32775,129,1425,14138,827,0.0071872,4,32775000,4712666.667,129000,2.74%,0.867707476,0.827707476
TUR,640,1930,0,29704,149,1611,14440,852,0.0076175,4,29704000,4813333.333,149000,3.10%,0.875882878,0.835882878
TUR,640,1931,0,26471,145,1591,14748,880,0.0074866,4,26471000,4916000,145000,2.95%,0.872916993,0.832916993
TUR,640,1932,0,20714,149,1615,15062,912,0.0076188,4,20714000,5020666.667,149000,2.97%,0.873488794,0.833488794
TUR,640,1933,0,21572,149,1889,15383,943,0.0073324,4,21572000,5127666.667,149000,2.91%,0.872296565,0.832296565
TUR,640,1934,0,45397,203,2327,15711,974,0.0088021,4,45397000,5237000,203000,3.88%,0.891096319,0.851096319
TUR,640,1935,0,51482,211,2390,16046,1005,0.0077756,4,51482000,5348666.667,211000,3.94%,0.892377684,0.852377684
TUR,640,1936,0,58103,211,2359,16352,1035,0.0079282,4,58103000,5450666.667,211000,3.87%,0.891290888,0.851290888
TUR,640,1937,0,65589,211,2035,16637,1066,0.0076487,4,65589000,5545666.667,211000,3.80%,0.89029913,0.85029913
TUR,640,1938,0,81548,211,1819,16926,1098,0.0078265,4,81548000,5642000,211000,3.74%,0.889312846,0.849312846
TUR,640,1939,0,59371,148,1955,17370,1132,0.0053595,4,59371000,5790000,148000,2.56%,0.865058922,0.825058922
TUR,640,1941,33,108253,513,2234,17952,1209,0.0069081,4,108253000,5984000,513000,8.57%,0.94289199,0.90289199
TUR,640,1942,50,-9,513,1952,18143,1252,0.0070333,4,-9000,6047666.667,513000,8.48%,0.942252939,0.902252939
TUR,640,1943,43,72406,513,2407,18837,1296,0.0056967,4,72406000,6279000,513000,8.17%,0.939993237,0.899993237
TUR,640,1944,61,88573,513,2730,18532,1340,0.0052793,4,88573000,6177333.333,513000,8.30%,0.940974569,0.900974569
TUR,640,1945,64,396678,514,2762,18729,1386,0.0053396,4,396678000,6243000,514000,8.23%,0.940463122,0.900463122
TUR,640,1946,80,278779,689,2747,19074,1435,0.0114336,4,278779000,6358000,689000,10.84%,0.958072299,0.918072299
TUR,640,1947,90,171484,689,2901,19493,1485,0.011582,4,171484000,6497666.667,689000,10.60%,0.956745195,0.916745195
TUR,640,1948,102,172615,689,2981,19922,1536,0.0117226,4,172615000,6640666.667,689000,10.38%,0.955419333,0.915419333
TUR,640,1949,103,196814,669,3069,20359,1589,0.0106011,4,196814000,6786333.333,669000,9.86%,0.952228808,0.912228808
TUR,640,1950,91,197876,684,2900,20770,1648,0.0101971,4,197876000,6923333.333,684000,9.88%,0.9524283,0.9124283
TUR,640,1951,135,230796,531,3025,21352,1721,0.0080912,4,230796000,7117333.333,531000,7.46%,0.934712733,0.894712733
TUR,640,1952,153,256637,533,2955,21953,1844,0.0076161,4,256637000,7317666.667,533000,7.28%,0.933309025,0.893309025
TUR,640,1953,163,292743,436,3745,22571,1976,0.0069248,4,292743000,7523666.667,436000,5.80%,0.918985668,0.878985668
TUR,640,1954,169,331327,413,3867,23206,2118,0.0068057,4,331327000,7735333.333,413000,5.34%,0.913961375,0.873961375
TUR,640,1955,188,381239,425,3896,23853,2270,0.0069018,4,381239000,7951000,425000,5.35%,0.914182186,0.874182186
TUR,640,1956,193,413928,437,4325,24442,2434,0.0071917,4,413928000,8147333.333,437000,5.36%,0.914530602,0.874530602
TUR,640,1957,176,452142,449,4681,25252,2596,0.0074336,4,452142000,8417333.333,449000,5.33%,0.914359635,0.874359635
TUR,640,1958,160,371212,460,4842,25983,2780,0.0075132,4,371212000,8661000,460000,5.31%,0.914241347,0.874241347
TUR,640,1959,214,238692,460,4675,26735,2995,0.0073587,4,238692000,8911666.667,460000,5.16%,0.91261137,0.87261137
TUR,640,1960,266,266630,435,4708,27506,3223,0.0071199,4,266630000,9168666.667,435000,4.74%,0.907507197,0.867507197
TUR,640,1961,282,300664,400,5016,28227,3474,0.0069923,4,300664000,9409000,400000,4.25%,0.9008209,0.8608209
TUR,640,1962,242,324115,420,8442,28931,3778,0.0071319,4,324115000,9643666.667,420000,4.36%,0.902474862,0.862474862
TUR,640,1963,331,349226,475,9915,29652,4028,0.0075124,4,349226000,9884000,475000,4.81%,0.908736018,0.868736018
TUR,640,1964,405,380863,480,11571,30391,4406,0.0076054,4,380863000,10130333.33,480000,4.74%,0.907998373,0.867998373
TUR,640,1965,581,422677,490,11663,31149,4700,0.0079474,4,422677000,10383000,490000,4.72%,0.907890062,0.867890062
TUR,640,1966,842,440088,510,13070,31936,5270,0.0079404,4,440088000,10645333.33,510000,4.79%,0.908962448,0.868962448
TUR,640,1967,996,506167,530,13626,32750,5757,0.0081038,4,506167000,10916666.67,530000,4.85%,0.90992436,0.86992436
TUR,640,1968,1109,568172,535,14787,33586,6248,0.0081456,4,568172000,11195333.33,535000,4.78%,0.909089776,0.869089776
TUR,640,1969,1170,594163,545,15111,34443,6763,0.008202,4,594163000,11481000,545000,4.75%,0.908819922,0.868819922
TUR,640,1970,1312,686894,540,26727.19,35321,7242,0.0083784,4,686894000,11773666.67,540000,4.59%,0.906848751,0.866848751
TUR,640,1971,1122,568948,610,28982.4,36215,7708,0.0088215,4,568948000,12071666.67,610000,5.05%,0.912933641,0.872933641
TUR,640,1972,1442,703957,610,34205.38,37132,7709,0.0088455,4,703957000,12377333.33,610000,4.93%,0.911535806,0.871535806
TUR,640,1973,1163,861625,563,35353.68,38073,7711,0.0083792,4,861625000,12691000,563000,4.44%,0.905239089,0.865239089
TUR,640,1974,1458,1136713,574,37624.51,39037,8799,0.0086276,4,1136713000,13012333.33,574000,4.41%,0.905038537,0.865038537
TUR,640,1975,1457,2091123,584,39013.16,40026,9133,0.0091304,4,2091123000,13342000,584000,4.38%,0.904711113,0.864711113
TUR,640,1976,1469,2534791,674,42515.45,40916,9467,0.0098876,4,2534791000,13638666.67,674000,4.94%,0.912224481,0.872224481
TUR,640,1977,1397,2765803,771,36888.19,41769,9787,0.0104458,4,2765803000,13923000,771000,5.54%,0.919254437,0.879254437
TUR,640,1978,1628,2727905,721,35517.45,42641,10093,0.0098962,4,2727905000,14213666.67,721000,5.07%,0.91403014,0.87403014
TUR,640,1979,1431,3001094,698,35928.55,53531,10402,0.0100183,4,3001094000,17843666.67,698000,3.91%,0.899637791,0.859637791
TUR,640,1980,1700,2203621,717,38387.97,44439,10739,0.0095532,4,2203621000,14813000,717000,4.84%,0.911406808,0.871406808
TUR,640,1981,1744,2815664,741,40379,45540,11049,0.0097625,4,2815664000,15180000,741000,4.88%,0.912049026,0.872049026
TUR,640,1982,1998,2755065,769,46511.8,46688,11268,0.010048,4,2755065000,15562666.67,769000,4.94%,0.912917597,0.872917597
TUR,640,1983,3599,2469087,824,47169.81,47864,11916,0.010754,4,2469087000,15954666.67,824000,5.16%,0.915713415,0.875713415
TUR,640,1984,4113,2190865,815,95689.73,49070,12637,0.0109446,4,2190865000,16356666.67,815000,4.98%,0.913680368,0.873680368
TUR,640,1985,4737,1649000,814,99105,50306,16502,0.0115278,4,1649000000,16768666.67,814000,4.85%,0.912240218,0.872240218
TUR,640,1986,5989,1830000,860,108925,51433,18396,0.0123152,4,1830000000,17144333.33,860000,5.02%,0.914327052,0.874327052
TUR,640,1987,7044,2020000,879,123420.3,52561,21151,0.0130894,4,2020000000,17520333.33,879000,5.02%,0.914447967,0.874447967
TUR,640,1988,8009,1700000,847,139162.2,53715,23905,0.0132923,4,1700000000,17905000,847000,4.73%,0.911038262,0.871038262
TUR,640,1989,7853,2100000,780,138983.4,54893,20548,0.0125039,4,2100000000,18297666.67,780000,4.26%,0.904928425,0.864928425
TUR,640,1990,8373,2980000,769,158075.2,56098,20974,0.0127252,4,2980000000,18699333.33,769000,4.11%,0.902906635,0.862906635
TUR,640,1991,8572,4400000,804,153181,57305,21464,0.0139737,4,4400000000,19101666.67,804000,4.21%,0.904414958,0.864414958
TUR,640,1992,9657,4140000,704,160563.8,58401,21984,0.0138949,4,4140000000,19467000,704000,3.62%,0.895480669,0.855480669
